game_card_id,base_id,swogi_card_id,name_en,name_zh,hp_cost,qi_cost,category,phase,level,text_zh,text_en
218,218,635021,Forget Worries,忘忧,0,0,character_specific,5,1,"生命及上限+12
双方各加2层[护体]，各减2层全部[负面状态]，并各无法行动1回合","HP and Max HP + 12
Both players gain 2 [Guard Up], reduce 2 stacks of all [Debuff] and unable to act for 1 turn."
10218,218,635022,Forget Worries,忘忧,0,0,character_specific,5,2,"生命及上限+18
双方各加2层[护体]，各减3层全部[负面状态]，并各无法行动1回合","HP and Max HP + 18
Both players gain 2 [Guard Up], reduce 3 stacks of all [Debuff] and unable to act for 1 turn."
20218,218,635023,Forget Worries,忘忧,0,0,character_specific,5,3,"生命及上限+24
双方各加2层[护体]，各减4层全部[负面状态]，并各无法行动1回合","HP and Max HP + 24
Both players gain 2 [Guard Up], reduce 4 stacks of all [Debuff] and unable to act for 1 turn."
219,219,641011,Double Stick,双节棍,0,0,character_specific,1,1,"6攻
[拳]：每有5[体魄]加1[防]
[棍]：追加1攻（每有6[体魄]多1攻）
使用后[切换架势]","6 ATK
[Fist]: Gain 1 DEF for every 5 [Physique]
[Stick]: Make an additional 1 ATK (Gain 1 ATK for every 6 [Physique])
[Switch Stance]"
10219,219,641012,Double Stick,双节棍,0,0,character_specific,1,2,"9攻
[拳]：每有5[体魄]加1[防]
[棍]：追加1攻（每有6[体魄]多1攻）
使用后[切换架势]","9 ATK
[Fist]: Gain 1 DEF for every 5 [Physique]
[Stick]: Make an additional 1 ATK (Gain 1 ATK for every 6 [Physique])
[Switch Stance]"
20219,219,641013,Double Stick,双节棍,0,0,character_specific,1,3,"12攻
[拳]：每有5[体魄]加1[防]
[棍]：追加1攻（每有6[体魄]多1攻）
使用后[切换架势]","12 ATK
[Fist]: Gain 1 DEF for every 5 [Physique]
[Stick]: Make an additional 1 ATK (Gain 1 ATK for every 6 [Physique])
[Switch Stance]"
220,220,645031,Red Gold Dragon Stick,赤金盘龙棍,0,0,character_specific,5,1,"[拳]：[气势]+4，每有5[体魄]加1生命
[棍]：4攻×2（每有9[体魄]多1攻）
使用后[切换架势]","[Fist]: [Force]+4, gain 1 HP for every 5 [Physique]
[Stick]: 4 ATK × 2 (Gain 1 ATK for every 9 [Physique])
[Switch Stance]"
10220,220,645032,Red Gold Dragon Stick,赤金盘龙棍,0,0,character_specific,5,2,"[拳]：[气势]+5，每有5[体魄]加1生命
[棍]：7攻×2（每有9[体魄]多1攻）
使用后[切换架势]","[Fist]: [Force]+5, gain 1 HP for every 5 [Physique]
[Stick]: 7 ATK × 2 (Gain 1 ATK for every 9 [Physique])
[Switch Stance]"
20220,220,645033,Red Gold Dragon Stick,赤金盘龙棍,0,0,character_specific,5,3,"[拳]：[气势]+6，每有5[体魄]加1生命
[棍]：10攻×2（每有9[体魄]多1攻）
使用后[切换架势]","[Fist]: [Force]+6, gain 1 HP for every 5 [Physique]
[Stick]: 10 ATK × 2 (Gain 1 ATK for every 9 [Physique])
[Switch Stance]"
221,221,642031,Counter Move,拆招,0,0,character_specific,2,1,"[防]+7
直到自身下1回合开始前：
[拳]：受到的[攻]和[伤害]减50%
[棍]：每次受到攻击后向对方造成6[伤害]","[DEF]+7
Until the start of your next turn:
[Fist]: Reduce incoming [ATK] and [DMG] by 50%
[Stick]: Deal 6 [DMG] to the opponent each time you are attacked"
10221,221,642032,Counter Move,拆招,0,0,character_specific,2,2,"[防]+12
直到自身下1回合开始前：
[拳]：受到的[攻]和[伤害]减50%
[棍]：每次受到攻击后向对方造成6[伤害]","[DEF]+12
Until the start of your next turn:
[Fist]: Reduce incoming [ATK] and [DMG] by 50%
[Stick]: Deal 6 [DMG] to the opponent each time you are attacked"
20221,221,642033,Counter Move,拆招,0,0,character_specific,2,3,"[防]+17
直到自身下1回合开始前：
[拳]：受到的[攻]和[伤害]减50%
[棍]：每次受到攻击后向对方造成6[伤害]","[DEF]+17
Until the start of your next turn:
[Fist]: Reduce incoming [ATK] and [DMG] by 50%
[Stick]: Deal 6 [DMG] to the opponent each time you are attacked"
222,222,644031,Shift Stance,转势,0,0,character_specific,4,1,"[身法]+8
[拳]：多加4[身法]
[棍]：8攻
使用后[切换架势]","[Agility]+8
[Fist]: Gain an additional 4 [Agility]
[Stick]: 8 ATK
[Switch Stance]"
10222,222,644032,Shift Stance,转势,0,0,character_specific,4,2,"[身法]+8
[拳]：多加6[身法]
[棍]：12攻
使用后[切换架势]","[Agility]+8
[Fist]: Gain an additional 6 [Agility]
[Stick]: 12 ATK
[Switch Stance]"
20222,222,644033,Shift Stance,转势,0,0,character_specific,4,3,"[身法]+8
[拳]：多加8[身法]
[棍]：16攻
使用后[切换架势]","[Agility]+8
[Fist]: Gain an additional 8 [Agility]
[Stick]: 16 ATK
[Switch Stance]"
258,258,733011,Water Spirit -  Leisurely,水灵•悠然,0,0,character_specific,3,1,"[灵气]+2
生命及上限+3
若已激活任意[五行]则[再次行动]","[Qi]+2
HP and Max HP+3
If any [Five Elements] has been activated, [Chase]"
10258,258,733012,Water Spirit -  Leisurely,水灵•悠然,0,0,character_specific,3,2,"[灵气]+3
生命及上限+6
若已激活任意[五行]则[再次行动]","[Qi]+3
HP and Max HP+6
If any [Five Elements] has been activated, [Chase]"
20258,258,733013,Water Spirit -  Leisurely,水灵•悠然,0,0,character_specific,3,3,"[灵气]+4
生命及上限+9
若已激活任意[五行]则[再次行动]","[Qi]+4
HP and Max HP+9
If any [Five Elements] has been activated, [Chase]"
259,259,,Heavenly Rain,天降甘霖,0,0,character_specific,3,1,[炼化]：场上命元＜90的所有角色加5命元，然后自身额外再加20命元,[Absorb]: All players with Destiny＜90 gain 5 Destiny. You gain additional 20 Destiny.
145,145,,1 Attack,一段攻击,0,0,decoration_preview,1,1,3攻,3 ATK
146,146,,2 Attacks,二段攻击,0,0,decoration_preview,1,1,3攻×2,3 ATK × 2
147,147,,3 Attacks,三段攻击,0,0,decoration_preview,1,1,3攻×3,3 ATK × 3
148,148,,4 Attacks,四段攻击,0,0,decoration_preview,1,1,3攻×4,3 ATK × 4
149,149,,5 Attacks,五段攻击,0,0,decoration_preview,1,1,3攻×5,3 ATK × 5
150,150,,7 Attacks,七段攻击,0,0,decoration_preview,1,1,3攻×7,3 ATK × 7
39,39,603011,Demonic Qi Haunt,魔气缠身,0,0,event_mode,3,1,"4攻
施加2层[内伤]","4 ATK
Apply 2 stacks of [Internal Injury]"
10039,39,603012,Demonic Qi Haunt,魔气缠身,0,0,event_mode,3,2,"4攻
施加3层[内伤]","4 ATK
Apply 3 stacks of [Internal Injury]"
20039,39,603013,Demonic Qi Haunt,魔气缠身,0,0,event_mode,3,3,"4攻
施加4层[内伤]","4 ATK
Apply 4 stacks of [Internal Injury]"
40,40,606011,Demonic Qi Burst,魔气爆发,0,0,event_mode,6,1,"20攻
对方每有1层[内伤]，此牌多4攻","20 ATK
For each stack of [Internal Injury] the opponent has, this card adds 4 ATK"
10040,40,606012,Demonic Qi Burst,魔气爆发,0,0,event_mode,6,2,"25攻
对方每有1层[内伤]，此牌多6攻","25 ATK
For each stack of [Internal Injury] the opponent has, this card adds 6 ATK"
20040,40,606013,Demonic Qi Burst,魔气爆发,0,0,event_mode,6,3,"30攻
对方每有1层[内伤]，此牌多8攻","30 ATK
For each stack of [Internal Injury] the opponent has, this card adds 8 ATK"
41,41,602011,Firecracker,爆竹,0,0,event_mode,2,1,"获得2层[辟邪]
对方跳过下1张牌
[消耗]","Gain 2 [Hexproof]
Opponent skips their next card
[Consumption]"
10041,41,602012,Firecracker,爆竹,0,0,event_mode,2,2,"获得3层[辟邪]
对方跳过下1张牌
[消耗]","Gain 3 [Hexproof]
Opponent skips their next card
[Consumption]"
20041,41,602013,Firecracker,爆竹,0,0,event_mode,2,3,"获得4层[辟邪]
对方跳过下1张牌
[消耗]","Gain 4 [Hexproof]
Opponent skips their next card
[Consumption]"
42,42,,Waiting for Rabbit,守株待兔,0,0,event_mode,4,1,"[防]+15
50%概率会有一只兔子在此处撞晕（此牌永久变为【影枭兔】，但本场战斗不生效）
[消耗]","[DEF]+15
50% chance to change this card to [Shadow Owl Rabbit] permanently (but not valid in this battle)
[Consumption]"
10042,42,,Waiting for Rabbit,守株待兔,0,0,event_mode,4,2,"[防]+20
75%概率会有一只兔子在此处撞晕（此牌永久变为【影枭兔】，但本场战斗不生效）
[消耗]","[DEF]+20
75% chance to change this card to [Shadow Owl Rabbit] permanently (but not valid in this battle)
[Consumption]"
20042,42,,Waiting for Rabbit,守株待兔,0,0,event_mode,4,3,"[防]+25
100%概率会有一只兔子在此处撞晕（此牌永久变为【影枭兔】，但本场战斗不生效）
[消耗]","[DEF]+25
100% chance to change this card to [Shadow Owl Rabbit] permanently (but not valid in this battle)
[Consumption]"
76,76,603021,Magic Dragon's Paw,魔龙之爪,0,0,event_mode,3,1,"2攻×2
每次攻击后施加1层[外伤]","2 ATK×2
Apply 1 [Wound] for each attack"
10076,76,603022,Magic Dragon's Paw,魔龙之爪,0,0,event_mode,3,2,"2攻×3
每次攻击后施加1层[外伤]","2 ATK×3
Apply 1 [Wound] for each attack"
20076,76,603023,Magic Dragon's Paw,魔龙之爪,0,0,event_mode,3,3,"2攻×4
每次攻击后施加1层[外伤]","2 ATK×4
Apply 1 [Wound] for each attack"
77,77,606021,Demonic Dragon's Chaotic Dance,魔龙乱舞,0,0,event_mode,6,1,"3攻×3
对方每有1层外伤追加1次攻击","3 ATK×3
For each stack of [Wound] your opponent has, make an additional attack"
10077,77,606022,Demonic Dragon's Chaotic Dance,魔龙乱舞,0,0,event_mode,6,2,"4攻×4
对方每有1层外伤追加1次攻击","4 ATK×4
For each stack of [Wound] your opponent has, make an additional attack"
20077,77,606023,Demonic Dragon's Chaotic Dance,魔龙乱舞,0,0,event_mode,6,3,"5攻×5
对方每有1层外伤追加1次攻击","5 ATK×5
For each stack of [Wound] your opponent has, make an additional attack"
78,78,601021,Leaping the Dragon Gate,鱼跃龙门,0,0,event_mode,1,1,"3攻
只要在卡组中，战斗结束后升级此牌","3 ATK
As long as this card is in your deck, upgrade it at the end of battle."
10078,78,601022,Leaping the Dragon Gate,鱼跃龙门,0,0,event_mode,1,2,"6攻
只要在卡组中，战斗结束后升级此牌","6 ATK
As long as this card is in your deck, upgrade it at the end of battle."
20078,78,601023,Leaping the Dragon Gate,鱼跃龙门,0,0,event_mode,1,3,"9攻
只要在卡组中，战斗结束后此牌变为1级的[龙]","9 ATK
As long as this card is in your deck, turn it into lv.1 [Loong] the end of battle."
80,80,603031,Firework,烟花,0,0,event_mode,3,1,"获得1层[辟邪]
[再次行动]","Gain 1 [Hexproof]
[Chase]"
10080,80,603032,Firework,烟花,0,0,event_mode,3,2,"获得2层[辟邪]
[再次行动]","Gain 2 [Hexproof]
[Chase]"
20080,80,603033,Firework,烟花,0,0,event_mode,3,3,"获得3层[辟邪]
[再次行动]","Gain 3 [Hexproof]
[Chase]"
122,122,915011,Cloud Sword - Dragon Spring,云剑•龙泉,0,0,immortal_relics_fusion,5,1,"2攻×2
[击伤]：[升级]下2次使用的牌（战斗结束还原）
[连云]：[再次行动]","2 ATK × 2
[Injured]: [Upgrade] next 2 cards when playing them (restored after the battle)
[Cloud Hit]: [Chase]"
10122,122,915012,Cloud Sword - Dragon Spring,云剑•龙泉,0,0,immortal_relics_fusion,5,2,"2攻×2
[击伤]：[升级]下3次使用的牌（战斗结束还原）
[连云]：[再次行动]","2 ATK × 2
[Injured]: [Upgrade] next 3 cards when playing them (restored after the battle)
[Cloud Hit]: [Chase]"
20122,122,915013,Cloud Sword - Dragon Spring,云剑•龙泉,0,0,immortal_relics_fusion,5,3,"2攻×2
[击伤]：[升级]下4次使用的牌（战斗结束还原）
[连云]：[再次行动]","2 ATK × 2
[Injured]: [Upgrade] next 4 cards when playing them (restored after the battle)
[Cloud Hit]: [Chase]"
123,123,915021,Cloud Sword - Flying Snow Shade,云剑•雪影飞,0,0,immortal_relics_fusion,5,1,"2攻
[连云]：每连续用过1张“云剑”此牌多攻击1次并加1[灵气]","2 ATK
[Cloud Hit]: For every successive ""Cloud Sword"" played before this card, gain 1 [Qi] and make an additional ATK"
10123,123,915022,Cloud Sword - Flying Snow Shade,云剑•雪影飞,0,0,immortal_relics_fusion,5,2,"3攻
[连云]：每连续用过1张“云剑”此牌多攻击1次并加1[灵气]","3 ATK
[Cloud Hit]: For every successive ""Cloud Sword"" played before this card, gain 1 [Qi] and make an additional ATK"
20123,123,915023,Cloud Sword - Flying Snow Shade,云剑•雪影飞,0,0,immortal_relics_fusion,5,3,"4攻
[连云]：每连续用过1张“云剑”此牌多攻击1次并加1[灵气]","4 ATK
[Cloud Hit]: For every successive ""Cloud Sword"" played before this card, gain 1 [Qi] and make an additional ATK"
124,124,915031,CentiBird Delicate Bracelet,百鸟玲珑镯,0,0,immortal_relics_fusion,5,1,"获得1层[护体]
令“灵剑”牌的灵气消耗减1
[再次行动]","Gain 1 [Guard Up]
The ""Spirit Sword"" card's Qi cost decrease 1
[Chase]"
10124,124,915032,CentiBird Delicate Bracelet,百鸟玲珑镯,0,0,immortal_relics_fusion,5,2,"[灵气]+2
获得1层[护体]
令“灵剑”牌的灵气消耗减1
[再次行动]","[Qi]+2
Gain 1 [Guard Up]
The ""Spirit Sword"" card's Qi cost decrease 1
[Chase]"
20124,124,915033,CentiBird Delicate Bracelet,百鸟玲珑镯,0,0,immortal_relics_fusion,5,3,"[灵气]+4
获得1层[护体]
令“灵剑”牌的灵气消耗减1
[再次行动]","[Qi]+4
Gain 1 [Guard Up]
The ""Spirit Sword"" card's Qi cost decrease 1
[Chase]"
125,125,914011,Unrestrained Sword - Cat Claw,狂剑•猫爪,0,0,immortal_relics_fusion,4,1,"5攻×2
[无视防御]
每用过1次“狂剑”追加1次攻击
（使用此牌算作2次“狂剑”）","5 ATK × 2
[Ignore DEF]
For each ""Unrestrained Sword"" you played in this battle, make an additional attack
(This card count as 2 ""Unrestrained Sword"")"
10125,125,914012,Unrestrained Sword - Cat Claw,狂剑•猫爪,0,0,immortal_relics_fusion,4,2,"7攻×2
[无视防御]
每用过1次“狂剑”追加1次攻击
（使用此牌算作2次“狂剑”）","7 ATK × 2
[Ignore DEF]
For each ""Unrestrained Sword"" you played in this battle, make an additional attack
(This card count as 2 ""Unrestrained Sword"")"
20125,125,914013,Unrestrained Sword - Cat Claw,狂剑•猫爪,0,0,immortal_relics_fusion,4,3,"9攻×2
[无视防御]
每用过1次“狂剑”追加1次攻击
（使用此牌算作2次“狂剑”）","9 ATK × 2
[Ignore DEF]
For each ""Unrestrained Sword"" you played in this battle, make an additional attack
(This card count as 2 ""Unrestrained Sword"")"
126,126,915041,Clear Heart Sword Formation,澄心剑阵,0,0,immortal_relics_fusion,5,1,"[防]+2
继承金丹和元婴仙命对澄心剑胚的加成
若卡组含4张以上“剑阵”则[再次行动]","[DEF]+2
Inherits Virtuoso and Immortality Phase effects of Clear Heart Sword Embryo
If your deck contains 4 or more ""Sword Formation"", [Chase]"
10126,126,915042,Clear Heart Sword Formation,澄心剑阵,0,0,immortal_relics_fusion,5,2,"[防]+7
继承金丹和元婴仙命对澄心剑胚的加成
若卡组含4张以上“剑阵”则[再次行动]","[DEF]+7
Inherits Virtuoso and Immortality Phase effects of Clear Heart Sword Embryo
If your deck contains 4 or more ""Sword Formation"", [Chase]"
20126,126,915043,Clear Heart Sword Formation,澄心剑阵,0,0,immortal_relics_fusion,5,3,"[防]+12
继承金丹和元婴仙命对澄心剑胚的加成
若卡组含4张以上“剑阵”则[再次行动]","[DEF]+12
Inherits Virtuoso and Immortality Phase effects of Clear Heart Sword Embryo
If your deck contains 4 or more ""Sword Formation"", [Chase]"
127,127,923011,Traces Revitalized,瑞雪迎春,0,0,immortal_relics_fusion,3,1,"4攻（每加过4生命多1攻）
[灵气]+1
[后招]：[再次行动]","4 ATK (1 more ATK for each 4 HP have added before)
[Qi]+1
[Post Action]: [Chase]"
10127,127,923012,Traces Revitalized,瑞雪迎春,0,0,immortal_relics_fusion,3,2,"4攻（每加过4生命多1攻）
[灵气]+1
[再次行动]
[后招]：生命+1","4 ATK (1 more ATK for each 4 HP have added before)
[Qi]+1
[Chase]
[Post Action]: HP+1"
20127,127,923013,Traces Revitalized,瑞雪迎春,0,0,immortal_relics_fusion,3,3,"4攻（每加过3生命多1攻）
[灵气]+1
[再次行动]
[后招]：生命+3","4 ATK (1 more ATK for each 3 HP have added before)
[Qi]+1
[Chase]
[Post Action]: HP+3"
128,128,925011,Ultimate Polaris Hexagram Base,天元无极盘,0,0,immortal_relics_fusion,5,1,[持续]：自身每回合开始时加1[卦象]和1[星力],"[Continuous]: At the beginning of your turn, add 1 [Hexagram] and 1 [Star Power]"
10128,128,925012,Ultimate Polaris Hexagram Base,天元无极盘,0,0,immortal_relics_fusion,5,2,"后2格[成为星位]
[持续]：自身每回合开始时加1[卦象]和1[星力]","The next 2 slots [Become Star Point]
[Continuous]: At the beginning of your turn, add 1 [Hexagram] and 1 [Star Power]"
20128,128,925013,Ultimate Polaris Hexagram Base,天元无极盘,0,0,immortal_relics_fusion,5,3,"后4格[成为星位]
[持续]：自身每回合开始时加1[卦象]和1[星力]","The next 4 slots [Become Star Point]
[Continuous]: At the beginning of your turn, add 1 [Hexagram] and 1 [Star Power]"
129,129,924011,Suspicious Flame Flutter,灯影蚀焰,0,0,immortal_relics_fusion,4,1,"施加4层[内伤]
重复3次：30%概率令对方的[内伤]立刻生效一次","Apply 4 [Internal Injury]
Repeat 3 times: 30% chance to make the opponent's [Internal Injury] take effect immediately"
10129,129,924012,Suspicious Flame Flutter,灯影蚀焰,0,0,immortal_relics_fusion,4,2,"施加5层[内伤]
重复3次：30%概率令对方的[内伤]立刻生效一次","Apply 5 [Internal Injury]
Repeat 3 times: 30% chance to make the opponent's [Internal Injury] take effect immediately"
20129,129,924013,Suspicious Flame Flutter,灯影蚀焰,0,0,immortal_relics_fusion,4,3,"施加6层[内伤]
重复3次：30%概率令对方的[内伤]立刻生效一次","Apply 6 [Internal Injury]
Repeat 3 times: 30% chance to make the opponent's [Internal Injury] take effect immediately"
130,130,924021,Thousand Star Explosion,千星天爆,0,0,immortal_relics_fusion,4,1,"6攻（每有1点[星力]多4攻）
自身[星力]减半","6 ATK (4 more ATK for each [Star Power])
Halve your [Star Power]"
10130,130,924022,Thousand Star Explosion,千星天爆,0,0,immortal_relics_fusion,4,2,"6攻（每有1点[星力]多5攻）
自身[星力]减半","6 ATK (5 more ATK for each [Star Power])
Halve your [Star Power]"
